ticker,date,close,volume,open,high,low
NFLX,2018-05-25,351.29,7801602,349.9,354.36,348.83
AAPL,2018-05-29,187.9,22409110,187.6,188.75,186.87
AMZN,2018-05-29,1612.87,3837381,1600.7089999999998,1621.79,1600.15
FB,2018-05-29,185.74,16348650,184.34,186.81,183.71
GOOG,2018-05-29,1060.32,1858676,1064.89,1073.37,1055.22
NFLX,2018-05-29,349.73,9700413,351.5,356.1,346.71
AAPL,2018-05-30,187.5,18503410,187.72,188.0,186.78
AMZN,2018-05-30,1624.89,2892704,1618.1,1626.0,1612.93
FB,2018-05-30,187.67,13636820,186.54,188.0,185.25
GOOG,2018-05-30,1067.8,1129958,1063.03,1069.21,1056.83
NFLX,2018-05-30,353.54,5658169,352.37,354.0,349.26
AAPL,2018-05-31,186.87,27468700,187.22,188.23,186.14
AMZN,2018-05-31,1629.62,3157622,1623.0,1635.0,1621.35
FB,2018-05-31,191.78,30727790,187.87,192.72,187.48
GOOG,2018-05-31,1084.99,3085325,1067.56,1097.19,1067.56
NFLX,2018-05-31,351.6,6906813,353.8,355.53,350.21
AAPL,2018-06-01,190.24,23377690,187.99099999999999,190.26,187.75
AMZN,2018-06-01,1641.54,3302466,1637.03,1646.7299,1635.09
FB,2018-06-01,193.99,17278520,193.065,194.5492,192.07
GOOG,2018-06-01,1119.5,2416755,1099.35,1120.0,1098.5
NFLX,2018-06-01,359.93,7102421,353.88,359.99,352.82
AAPL,2018-06-04,191.83,26190620,191.635,193.42,191.35
AMZN,2018-06-04,1665.27,3178387,1648.9,1665.68,1645.49
FB,2018-06-04,193.28,18881330,191.84,193.98,191.47
GOOG,2018-06-04,1139.29,1881046,1122.33,1141.89,1122.005
NFLX,2018-06-04,361.81,7662865,362.685,363.0,355.51
AAPL,2018-06-05,193.31,21535570,193.065,193.94,192.36
AMZN,2018-06-05,1696.35,4733275,1672.99,1699.0,1670.06
FB,2018-06-05,192.94,15059480,194.3,195.0,192.62
GOOG,2018-06-05,1139.66,1538169,1140.99,1145.738,1133.19
NFLX,2018-06-05,365.8,8346886,363.32,369.83,361.4124
AAPL,2018-06-06,193.98,20912820,193.63,194.08,191.92
AMZN,2018-06-06,1695.75,5466032,1704.51,1714.5,1686.47
FB,2018-06-06,191.34,22500160,191.025,192.53,189.11
GOOG,2018-06-06,1136.88,1697489,1142.17,1143.0,1125.7429
NFLX,2018-06-06,367.45,7700033,367.7848,369.6799,363.33
AAPL,2018-06-07,193.46,21329170,194.14,194.2,192.335
AMZN,2018-06-07,1689.3,3756128,1698.558,1699.9,1676.105
FB,2018-06-07,188.18,21451790,190.75,190.97,186.77
GOOG,2018-06-07,1123.86,1519860,1131.32,1135.82,1116.52
NFLX,2018-06-07,361.4,8260323,368.54,368.7,357.8
AAPL,2018-06-08,191.7,26580710,191.17,192.0,189.77
AMZN,2018-06-08,1683.99,2949020,1681.12,1689.44,1673.01
FB,2018-06-08,189.1,12503130,187.53,189.4754,186.43
GOOG,2018-06-08,1120.87,1289859,1118.18,1126.67,1112.15
NFLX,2018-06-08,360.57,5222873,358.06,362.39,356.25
AAPL,2018-06-11,191.23,18069930,191.35,191.97,190.21
AMZN,2018-06-11,1689.12,2317881,1681.51,1694.2436,1680.5923
FB,2018-06-11,191.54,12885730,188.81,192.6,188.8
GOOG,2018-06-11,1129.99,1071114,1118.6,1137.26,1118.6
NFLX,2018-06-11,361.45,4415776,361.88,365.67,360.91
AAPL,2018-06-12,192.28,16859020,191.385,192.611,191.15
AMZN,2018-06-12,1698.75,2203056,1693.0,1699.51,1691.5235
FB,2018-06-12,192.4,11217070,192.17,193.28,191.56
GOOG,2018-06-12,1139.32,899231,1131.07,1139.79,1130.735
NFLX,2018-06-12,363.83,4220072,363.6,365.98,362.0
AAPL,2018-06-13,190.7,21480120,192.42,192.88,190.44
AMZN,2018-06-13,1704.86,3315258,1702.81,1713.75,1700.12
FB,2018-06-13,192.41,15121450,192.74,194.5,191.91
GOOG,2018-06-13,1134.79,1490017,1141.12,1146.5,1133.38
NFLX,2018-06-13,379.93,18186020,367.53,384.2537,364.11
AAPL,2018-06-14,190.8,21584720,191.55,191.57,190.22
AMZN,2018-06-14,1723.86,3157127,1713.48,1724.7999,1708.87
FB,2018-06-14,196.81,19096760,193.1,197.28,192.91
GOOG,2018-06-14,1152.12,1350085,1143.85,1155.47,1140.64
NFLX,2018-06-14,392.87,14549540,384.27,395.03,383.25
AAPL,2018-06-15,188.84,61438290,190.03,190.16,188.26
AMZN,2018-06-15,1715.97,4729101,1714.0,1720.87,1708.52
FB,2018-06-15,195.85,21833150,195.79,197.07,194.64
GOOG,2018-06-15,1152.26,2119134,1148.86,1153.42,1143.485
NFLX,2018-06-15,391.98,13569210,390.71,398.86,387.51
AAPL,2018-06-18,188.74,18458410,187.88,189.22,187.2
AMZN,2018-06-18,1723.79,3094110,1706.26,1726.7404,1702.56
FB,2018-06-18,198.31,16470990,194.8,199.58,194.13
GOOG,2018-06-18,1173.46,1400641,1143.65,1174.31,1143.59
NFLX,2018-06-18,390.4,6800984,387.72,393.16,386.5
AAPL,2018-06-19,185.69,33538550,185.14,186.33,183.45
AMZN,2018-06-19,1734.78,4278496,1709.04,1736.11,1700.39
FB,2018-06-19,197.49,19968690,196.235,197.96,193.79
GOOG,2018-06-19,1168.06,1616125,1158.5,1171.27,1154.01
NFLX,2018-06-19,404.98,16673810,389.5,405.29,388.5
AAPL,2018-06-20,186.5,20490090,186.35,187.2,185.73
AMZN,2018-06-20,1750.08,4320836,1742.5,1762.93,1741.36
FB,2018-06-20,202.0,28175590,199.1,203.55,198.805
GOOG,2018-06-20,1169.84,1648248,1175.31,1186.2856,1169.16
NFLX,2018-06-20,416.76,16453370,415.15,419.4675,409.6
AAPL,2018-06-21,185.46,25649240,187.25,188.35,184.94
AMZN,2018-06-21,1730.22,4913177,1760.0,1763.1,1717.56
FB,2018-06-21,201.5,18906350,202.76,203.39,200.09
GOOG,2018-06-21,1157.66,1232352,1174.85,1177.295,1152.232
NFLX,2018-06-21,415.44,18048570,421.38,423.2056,406.3701
AAPL,2018-06-22,184.92,27185130,186.12,186.15,184.7
AMZN,2018-06-22,1715.67,4050059,1742.62,1743.0,1711.9
FB,2018-06-22,201.74,17050440,201.16,202.24,199.31
GOOG,2018-06-22,1155.48,1310164,1159.14,1162.4965,1147.26
NFLX,2018-06-22,411.09,10410580,419.98,420.5,409.651
AAPL,2018-06-25,182.17,31632320,183.4,184.92,180.73
AMZN,2018-06-25,1663.15,7494818,1702.51,1705.0,1646.3089
FB,2018-06-25,196.35,25170720,200.0,200.0,193.11
GOOG,2018-06-25,1124.81,2155276,1143.6,1143.91,1112.78
NFLX,2018-06-25,384.48,22458240,404.69,405.99,378.75
AAPL,2018-06-26,184.43,24378480,182.99,186.53,182.54
AMZN,2018-06-26,1691.09,4295320,1672.37,1701.565,1663.34
FB,2018-06-26,199.0,17869610,197.6,199.1,196.23
GOOG,2018-06-26,1118.46,1559791,1128.0,1133.21,1116.6589
NFLX,2018-06-26,399.39,15165630,393.28,404.78,389.05
AAPL,2018-06-27,184.16,24987260,185.22799999999998,187.28,184.03
AMZN,2018-06-27,1660.51,4778872,1708.11,1711.95,1660.0
FB,2018-06-27,195.84,18697530,199.18,200.75,195.8
GOOG,2018-06-27,1103.98,1287698,1121.34,1131.8362,1103.62
NFLX,2018-06-27,390.39,16495200,407.56,411.5865,390.0
AAPL,2018-06-28,185.5,17352380,184.1,186.21,183.8
AMZN,2018-06-28,1701.45,4521788,1672.54,1705.5,1661.1738
FB,2018-06-28,196.23,18153600,195.18,197.34,193.26
GOOG,2018-06-28,1114.22,1072438,1102.09,1122.31,1096.01
NFLX,2018-06-28,395.42,12202630,395.0,396.9,387.1
AAPL,2018-06-29,185.11,22551660,186.29,187.19,182.91
AMZN,2018-06-29,1699.8,4486680,1717.0,1723.41,1694.3156
FB,2018-06-29,194.32,15516540,197.32,197.5997,193.955
GOOG,2018-06-29,1115.65,1275979,1120.0,1128.2265,1115.0
NFLX,2018-06-29,391.43,9228678,399.19,401.3299,390.55
AAPL,2018-07-02,187.18,17675210,183.82,187.3,183.42
AMZN,2018-07-02,1713.78,3180640,1682.7,1713.89,1678.06
FB,2018-07-02,197.36,13735130,193.37,197.45,192.22
GOOG,2018-07-02,1127.46,1188616,1099.0,1128.0,1093.8
NFLX,2018-07-02,398.18,8125655,385.45,398.38,380.0
AAPL,2018-07-03,183.92,13954810,187.79,187.95,183.54
AMZN,2018-07-03,1693.96,2177276,1723.96,1725.0,1692.48
FB,2018-07-03,192.73,13489510,194.55,195.4,192.52
GOOG,2018-07-03,1102.89,679034,1135.82,1135.82,1100.02
NFLX,2018-07-03,390.52,5280344,399.49,399.98,389.5
AAPL,2018-07-05,185.4,16543880,185.26,186.41,184.28
AMZN,2018-07-05,1699.73,2974047,1705.38,1710.69,1682.1501
FB,2018-07-05,198.45,19582000,194.74,198.65,194.03
GOOG,2018-07-05,1124.27,1060752,1110.53,1127.5,1108.48
NFLX,2018-07-05,398.39,8418116,393.8,399.24,390.86
AAPL,2018-07-06,187.97,17426160,185.42,188.43400000000003,185.2
AMZN,2018-07-06,1710.63,2586450,1696.0,1715.2679999999998,1691.67
FB,2018-07-06,203.23,19687900,198.45,203.64,197.7
GOOG,2018-07-06,1140.17,966155,1123.58,1140.93,1120.7371
NFLX,2018-07-06,408.25,8568382,397.45,408.6495,395.5225
AAPL,2018-07-09,190.58,19636390,189.5,190.68,189.3
AMZN,2018-07-09,1739.02,2926194,1724.05,1739.56,1716.23
FB,2018-07-09,204.74,18133700,204.93,205.8,202.1201
GOOG,2018-07-09,1154.05,906073,1148.48,1154.67,1143.42
NFLX,2018-07-09,418.97,11091340,415.95,419.12,411.1
AAPL,2018-07-10,190.35,15801370,190.71,191.28,190.1801
AMZN,2018-07-10,1743.07,2977310,1738.53,1750.0,1731.0
FB,2018-07-10,203.54,12868530,204.5,204.91,202.26
GOOG,2018-07-10,1152.84,789249,1156.98,1159.59,1149.59
NFLX,2018-07-10,415.63,9205902,417.24,419.44,413.08
AAPL,2018-07-11,187.88,18776390,188.5,189.7799,187.61
AMZN,2018-07-11,1755.0,3167209,1737.99,1756.96,1734.0
FB,2018-07-11,202.54,12729340,202.22,204.5,201.75
GOOG,2018-07-11,1153.9,1094301,1144.59,1164.29,1141.0003
NFLX,2018-07-11,418.65,9635060,411.34,419.77,410.6
AAPL,2018-07-12,191.03,18000180,189.53,191.41,189.31
AMZN,2018-07-12,1796.62,4511274,1764.51,1798.0,1762.18
FB,2018-07-12,206.92,15439760,203.43,207.08,203.19
GOOG,2018-07-12,1183.48,1251083,1159.89,1184.41,1155.935
NFLX,2018-07-12,413.5,12703940,415.155,416.79,407.8
AAPL,2018-07-13,191.33,12506830,191.08,191.84,190.9
AMZN,2018-07-13,1813.03,4381802,1803.93,1815.3,1795.225
FB,2018-07-13,207.32,11421420,207.81,208.43,206.45
GOOG,2018-07-13,1188.82,1221687,1185.0,1195.4173,1180.0
NFLX,2018-07-13,395.8,15695110,409.19,410.0,395.08099999999996
AAPL,2018-07-16,190.91,15009800,191.52,192.65,190.415
AMZN,2018-07-16,1822.49,5425916,1821.95,1841.95,1814.45
FB,2018-07-16,207.23,10866950,207.5,208.72,206.84
GOOG,2018-07-16,1183.86,1049560,1189.39,1191.0,1179.28
NFLX,2018-07-16,400.48,22225460,398.98,403.355,391.75
AAPL,2018-07-17,191.45,15515000,189.75,191.87,189.2
AMZN,2018-07-17,1843.93,5660705,1811.56,1851.69,1797.3838
FB,2018-07-17,209.99,15239470,204.9,210.46,204.84
GOOG,2018-07-17,1198.8,1585091,1172.22,1203.04,1170.6
NFLX,2018-07-17,379.48,58303640,346.95,385.0,344.0
AAPL,2018-07-18,190.4,16365720,191.78,191.8,189.93
AMZN,2018-07-18,1842.92,4851208,1848.0,1858.88,1831.27
FB,2018-07-18,209.36,15322340,209.82,210.99,208.44
GOOG,2018-07-18,1195.88,1391232,1196.56,1204.5,1190.34
NFLX,2018-07-18,375.13,21706840,381.24,383.13,372.3552
AAPL,2018-07-19,191.88,20182050,189.69,192.55,189.69
AMZN,2018-07-19,1812.97,4590063,1829.46,1841.0,1811.27
FB,2018-07-19,208.09,11186170,208.77,209.99,207.76
GOOG,2018-07-19,1186.96,1256113,1191.0,1200.0,1183.32
NFLX,2018-07-19,364.23,16829630,371.06,375.749,363.0
AAPL,2018-07-20,191.44,20670830,191.78,192.43,190.17
AMZN,2018-07-20,1813.7,3879448,1825.01,1834.84,1810.06
FB,2018-07-20,209.94,16152700,208.85,211.5,208.5
GOOG,2018-07-20,1184.91,1246898,1186.96,1196.86,1184.22
NFLX,2018-07-20,361.05,15089420,364.92,370.5,360.14
AAPL,2018-07-23,191.61,15955820,190.68,191.96,189.56
AMZN,2018-07-23,1802.0,3858903,1812.21,1819.0,1769.99
FB,2018-07-23,210.91,15933870,210.58,211.62,208.8
GOOG,2018-07-23,1205.5,2584034,1181.01,1206.49,1181.0
NFLX,2018-07-23,362.66,11463490,359.145,363.9,353.6
AAPL,2018-07-24,193.0,18680930,192.45,193.6601,192.05
AMZN,2018-07-24,1829.24,4228340,1829.01,1840.0,1809.3829
FB,2018-07-24,214.67,28318380,215.11,216.2,212.6
GOOG,2018-07-24,1248.08,3303268,1262.59,1266.0,1235.56
NFLX,2018-07-24,357.32,12829360,366.94,367.4,354.56
AAPL,2018-07-25,194.82,16553500,193.06,194.85,192.43
AMZN,2018-07-25,1863.61,3657664,1829.3,1863.84,1822.64
FB,2018-07-25,217.5,45279590,215.715,218.62,214.27
GOOG,2018-07-25,1263.7,2115890,1239.13,1265.86,1239.13
NFLX,2018-07-25,362.87,8382441,357.57,363.28,355.65
AAPL,2018-07-26,194.21,19005150,194.61,195.96,193.61
AMZN,2018-07-26,1808.0,9637399,1839.0,1844.68,1804.5
FB,2018-07-26,176.26,169059900,174.89,180.13,173.75
GOOG,2018-07-26,1268.33,2334881,1251.0,1269.7707,1249.02
NFLX,2018-07-26,363.09,6961506,358.19,365.54,356.625
